Poids,Volume,Conductivite,Opacite,Rigidite,Prix_Revente,Categorie,Source,Rapport_Collecte,Source_enc,Categorie_enc
1.3138394133837157,1.5833787388556482,-0.5560694799263365,-1.2002953777701804,0.9390986999368883,4.947169273288577,Verre,Collecte_Citoyenne,"Bris de verre ou contenants via la collecte citoyenne. Masse 164.9 kg. Matériau dense, rigidité élevée, transparence partielle. Étiquetage absent sur le conteneur.",1.0,3
-0.6323314542864226,-0.4938801878686067,-0.5560694799263365,-0.18265337664275108,-0.6152150533271944,2.8392625586881364,Plastique,Usine_A,"Lot plastique provenant de l'Usine A. Volume 77.5 L, poids 28.4 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",2.0,2
1.4912372688545865,1.499212364636307,-0.2553105304646599,-1.4763182411491667,1.0123129457939066,5.320473336715198,Verre,Usine_A,"Bris de verre ou contenants à l'Usine A. Masse 177.3 kg. Matériau dense, rigidité élevée, transparence partielle. Lot conforme aux standards de tri.",2.0,3
0.022071845956696954,-0.294883625633655,0.7325571644913694,0.7531389054223083,0.36130174614546623,22.28860866215356,Métal,Usine_B,"Métal de récupération depuis l'Usine B. Masse 74.3 kg. Forte conductivité (non mesurée), rigidité élevée. Bonne valeur marchande.",3.0,0
-0.589159137964785,-0.29338145058201676,-0.05658441707441046,-0.23766416136480606,-0.28970945350297417,3.1420922456203453,Plastique,Usine_B,"Plastique de tri sélectif en provenance de l'Usine B. Masse 31.4 kg. Matériau rigide, faible conductivité. Odeur inhabituelle signalée par l'agent.",3.0,2
0.7939381601192158,1.0195974492977071,-0.5560694799263365,-1.3966239799777707,1.0123129457939066,3.853124196424052,Verre,Usine_B,"Bris de verre ou contenants en provenance de l'Usine B. Masse 128.4 kg. Matériau dense, rigidité élevée, transparence partielle. Conditionnement non conforme au protocole.",3.0,3
-0.23578804661372416,-0.4002497443573467,-0.5560694799263365,-0.5104479512068409,-0.6152150533271944,5.620793091029976,Plastique,Usine_B,"Lot plastique à l'Usine B. Volume 90.2 L, poids 56.2 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",3.0,2
-0.6754688763962071,-0.8444999991372502,-0.5560694799263365,-0.3876895208836178,-0.9407206531514145,2.5366776351633944,Plastique,Usine_A,"Déchet plastique collecté en provenance de l'Usine A. Poids 25.4 kg, volume 30.0 L. Rigidité semi-rigide, non conducteur. Surface semi-opaque.",2.0,2
-0.7988307952181668,-0.7519954449779735,-0.5560694799263365,0.7531389054223083,-0.9407206531514145,0.8356813365944261,Papier,Usine_B,"Collecte de déchets papier en provenance de l'Usine B. Masse 16.7 kg. Matériau semi-rigide, sans conductivité électrique. Surface très opaque.",3.0,1
0.8761395861504756,0.9078559203821375,-0.06349297716657137,-1.0950776900269363,0.6868073459696864,4.026103324472028,Verre,Centre_Tri,"Déchet en verre collecté au Centre de Tri. Poids lourd : 134.2 kg, volume 267.2 L. Très rigide, non conducteur, aspect légèrement translucide.",0.0,3
-0.11676540252966995,-0.31601067195782445,2.1375126711153074,0.7531389054223083,1.0123129457939066,19.36701139270728,Métal,Collecte_Citoyenne,"Déchet métallique détecté via la collecte citoyenne. Poids 64.6 kg, volume 101.6 L. Conductivité élevée (0.996), rigidité importante. Étiquetage absent sur le conteneur.",1.0,0
-0.048700892798374584,0.1542806994846879,2.0199472701147907,0.7531389054223083,1.3378185456181269,20.79931495637722,Métal,Usine_A,"Métal de récupération provenant de l'Usine A. Masse 69.3 kg. Forte conductivité (0.952), rigidité élevée. Bonne valeur marchande.",2.0,0
-0.7184410712174665,-0.735382444150188,-0.5560694799263365,-0.776806059775397,-0.6152150533271944,2.406188591931296,Plastique,Collecte_Citoyenne,"Emballages plastiques récupérés lors d'une collecte citoyenne. Masse non mesuré kg, volume 44.8 L. semi-rigide, non conducteur.",1.0,2
-0.39476594621728556,-0.13980725989470283,1.9507754575694807,0.7531389054223083,1.0123129457939066,13.51695574699866,Métal,Collecte_Citoyenne,"Déchet métallique détecté via la collecte citoyenne. Poids 45.1 kg, volume non mesuré L. Conductivité élevée (0.927), rigidité importante. Poids anormalement élevé pour cette catégorie.",1.0,0
1.892141834167091,1.953818237601012,-0.5560694799263365,-1.4627901196340927,1.0123129457939066,6.164109821948898,Verre,Collecte_Citoyenne,"Verre recyclable lors d'une collecte citoyenne. Poids 205.5 kg, volume 408.8 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",1.0,3
1.5635464836824902,1.5355628628042932,-0.5560694799263365,-1.478155767871469,1.0123129457939066,5.472635963748068,Verre,Usine_B,"Bris de verre ou contenants à l'Usine B. Masse 182.4 kg. Matériau dense, rigidité élevée, transparence partielle. Odeur inhabituelle signalée par l'agent.",3.0,3
-0.4194953284627334,-0.3928689763460884,-0.5560694799263365,-0.7355909500414809,-0.6152150533271944,4.332189110760786,Plastique,Usine_A,"Déchet plastique collecté en provenance de l'Usine A. Poids 43.3 kg, volume 91.2 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide.",2.0,2
1.609077148189629,1.709977930611969,-0.5560694799263365,0.5532445418176627,1.0427626804783714,5.5684476184375455,Verre,Usine_A,"Déchets en verre identifiés en provenance de l'Usine A. Poids 185.6 kg, volume 375.8 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",2.0,3
-0.3289155955353014,-0.3787520742612526,0.8191727279210794,0.7531389054223083,0.36130174614546623,14.70805843671154,Métal,Usine_A,Déchets métalliques triés à l'Usine A. Poids non mesuré kg. Conductivité mesurée : non mesurée. Matériau dense et résistant. Légère contamination observée.,2.0,0
-0.569695443443663,-0.7928966287271949,-0.5560694799263365,-0.3003371649686987,-0.28970945350297417,3.2786191920659187,Plastique,Usine_B,"Déchet plastique collecté en provenance de l'Usine B. Poids 32.8 kg, volume 37.0 L. Rigidité rigide, non conducteur. Surface semi-opaque.",3.0,2
-0.8355174852306243,-0.8825691229338911,-0.5560694799263365,0.7531389054223083,-1.2662262529756347,0.707013016272181,Papier,Usine_B,"Lot de papier récupéré depuis l'Usine B. Poids léger de 14.1 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",3.0,1
-0.6693438494172544,-0.4994612828911971,-0.5560694799263365,-0.3468745606275047,-0.9407206531514145,2.579641278547012,Plastique,Usine_A,"Lot plastique à l'Usine A. Volume 76.7 L, poids 25.8 kg. Aspect semi-opaque, rigidité moyenne. Aucune trace de métal.",2.0,2
-0.7644952004030011,-0.8023069627926621,-0.5560694799263365,1.4001313863009046,-0.9407206531514145,0.9561038470643652,Papier,Centre_Tri,"Lot de papier récupéré depuis le Centre de Tri. Poids léger de 19.1 kg, volume petit. Matériau souple, non conducteur, aspect indéterminée. Bon état général.",0.0,1
1.4965028988684308,1.3627341601851637,-0.5560694799263365,-1.4057781030966852,1.0123129457939066,6.1036193801816205,Verre,Centre_Tri,"Verre recyclable depuis le Centre de Tri. Poids non mesuré kg, volume non mesuré L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",0.0,3
-0.1536728781994185,-0.1380871291083094,1.7099126175558113,0.7531389054223083,1.0123129457939066,18.59035540654748,Métal,Centre_Tri,"Métal de récupération depuis le Centre de Tri. Masse 62.0 kg. Forte conductivité (0.838), rigidité élevée. Bonne valeur marchande.",0.0,0
-1.037105314292116,-1.3949369179948015,-0.5560694799263365,0.7531389054223083,-1.591731852799855,0.7276914614446378,Papier,Centre_Tri,"Papier usagé depuis le Centre de Tri. Poids relevé : -99.0 kg. Faible rigidité, non conducteur. Traces d'humidité détectées.",0.0,1
-0.5694078635377808,-0.32187953208171116,-0.8239438749256636,-0.3191086455625748,-0.9407206531514145,3.280636404490137,Plastique,Collecte_Citoyenne,"Déchet plastique collecté à l'emplacement non spécifié. Poids 32.8 kg, volume 100.8 L. Rigidité semi-rigide, non conducteur. Surface semi-opaque.",1.0,2
-0.3381635452519435,-0.3787520742612526,1.924083462603928,0.7531389054223083,0.36130174614546623,14.70805843671154,Métal,Usine_A,"Lot métallique en provenance de l'Usine A. Poids 49.0 kg, volume 93.1 L. Conducteur, très rigide. Aspect très opaque. Lot conforme aux standards de tri.",2.0,0
-0.10022073452289704,0.021418621064971506,1.8303889974834768,0.7531389054223083,0.6868073459696864,19.71516620994445,Métal,Centre_Tri,"Lot métallique au Centre de Tri. Poids 65.7 kg, volume 147.3 L. Conducteur, très rigide. Aspect très opaque. Aucune anomalie signalée.",0.0,0
-0.44044907359095714,-0.5470605013427355,-0.5560694799263365,-0.7551999039670874,-0.9407206531514145,4.18521029151089,Plastique,Usine_B,"Lot plastique depuis l'Usine B. Volume 70.3 L, poids 41.9 kg. Aspect légèrement translucide, rigidité moyenne. Aucune trace de métal.",3.0,2
-0.7905769833717653,-0.7992323523950604,-0.5560694799263365,-0.941568078460992,-0.9407206531514145,2.300761782714872,Plastique,Usine_A,"Emballages plastiques récupérés provenant de l'Usine A. Masse non mesuré kg, volume 36.2 L. semi-rigide, non conducteur.",2.0,2
-0.48657878575131225,-0.4753249819175999,-0.5560694799263365,-0.7242870031883667,-0.9407206531514145,3.8616361244979447,Plastique,Usine_A,"Déchets plastiques divers provenant de l'Usine A. Poids estimé 38.6 kg. Opacité légèrement translucide, souplesse variable. Traces d'humidité détectées.",2.0,2
-0.8665532893158138,-0.6489359398074223,-0.5560694799263365,0.7531389054223083,-1.591731852799855,0.5981636003086362,Papier,Usine_A,"Papier usagé à l'Usine A. Poids relevé : 12.0 kg. Faible rigidité, non conducteur. Conditionnement non conforme au protocole.",2.0,1
-0.9023579864036047,-1.050855218207079,-0.5560694799263365,0.7531389054223083,-1.2662262529756347,0.4725886238698107,Papier,Collecte_Citoyenne,"Papier usagé issu de la collecte citoyenne. Poids relevé : 9.5 kg. Faible rigidité, non conducteur. Légère contamination observée.",1.0,1
3.11652100363697,1.6677998809512495,-0.5560694799263365,-1.1366415539671668,1.3378185456181269,5.552687600523766,Verre,Usine_B,"Verre recyclable depuis l'Usine B. Poids 1850.9 kg, volume 370.1 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",3.0,3
-0.7401074281842727,-0.8432801195030956,-0.5560694799263365,0.7531389054223083,-1.591731852799855,1.0416371477442514,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés dans un site non renseigné. Masse totale 20.8 kg. Matériau léger, souple et opaque. État dégradé, recyclage partiel possible.",1.0,1
1.516245312060536,1.554043914504524,-0.5560694799263365,0.6082565646074584,1.0123129457939066,5.37309857348793,Verre,Collecte_Citoyenne,Lot de verre trié issu de la collecte citoyenne. Masse 179.1 kg. Matériau lourd et extrêmement rigide. Aspect indéterminée. Matériau mélangé à d'autres déchets.,1.0,3
-0.6850100530958572,-0.6941432099179509,-0.8542703989358648,0.7531389054223083,-1.2662262529756347,0.804555683132774,Plastique,Usine_B,"Lot de déchets non identifiés depuis l'Usine B. Masse non mesuré kg. Comportement physique atypique, classification incertaine. Odeur inhabituelle signalée par l'agent.",3.0,2
0.7503769979957025,0.825975028951905,-0.5560694799263365,-1.3230217062002043,1.0123129457939066,3.7614570295063343,Verre,Collecte_Citoyenne,Lot de verre trié lors d'une collecte citoyenne. Masse 125.4 kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Odeur inhabituelle signalée par l'agent.,1.0,3
-0.5685124217283458,-0.6304138716206275,-0.5560694799263365,-0.32916606949551486,-0.9407206531514145,3.286917428672324,Plastique,Usine_B,"Déchets plastiques divers depuis l'Usine B. Poids estimé 32.9 kg. Opacité semi-opaque, souplesse variable. Conditionnement non conforme au protocole.",3.0,2
-0.09513849404865271,-0.0964484530271494,1.663384047162856,0.7531389054223083,0.6868073459696864,19.822113445316084,Métal,Usine_A,"Métal de récupération à l'Usine A. Masse 66.1 kg. Forte conductivité (0.821), rigidité élevée. Bonne valeur marchande.",2.0,0
1.6082266954522075,1.7379840416941104,-0.5560694799263365,0.5429244536500206,1.3378185456181269,5.566657983146922,Verre,Centre_Tri,"Bris de verre ou contenants au Centre de Tri. Masse 185.6 kg. Matériau dense, rigidité élevée, transparence partielle. Légère contamination observée.",0.0,3
-0.855520056682081,-0.8974249839860758,-0.5560694799263365,1.4322482408628292,-0.9407206531514145,0.6368595826996594,Papier,Collecte_Citoyenne,"Déchet de type papier identifié lors d'une collecte citoyenne. Volume estimé 22.9 L, poids 12.7 kg. Texture semi-rigide, indéterminée.",1.0,1
0.8082523283456172,0.7080355527147945,-0.5560694799263365,-1.327883801080393,0.6868073459696864,3.799484129461157,Verre,Usine_B,Lot de verre trié depuis l'Usine B. Masse non mesuré kg. Matériau lourd et extrêmement rigide. Aspect légèrement translucide. Traces d'humidité détectées.,3.0,3
2.15731440062037,2.191298478058498,-0.5560694799263365,-1.157301539131121,0.6868073459696864,6.722121057786691,Verre,Usine_B,"Verre recyclable à l'Usine B. Poids 224.1 kg, volume 441.0 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",3.0,3
-0.8355174852306243,-0.9575811664765342,-0.5560694799263365,0.7531389054223083,-1.2662262529756347,0.707013016272181,Papier,Usine_B,"Papier usagé à l'Usine B. Poids relevé : 14.1 kg. Faible rigidité, non conducteur. Aucune anomalie signalée.",3.0,1
1.5921307774785416,1.669818873747265,-0.5560694799263365,0.5673345511508907,0.6868073459696864,5.532786820678796,Verre,Usine_B,"Bris de verre ou contenants à l'Usine B. Masse 184.4 kg. Matériau dense, rigidité élevée, transparence partielle. Légère contamination observée.",3.0,3
0.04315026545004131,-0.07150720699743847,1.879534483155579,0.7531389054223083,0.36130174614546623,22.732168683022497,Métal,Usine_B,"Déchet métallique détecté en provenance de l'Usine B. Poids 75.8 kg, volume 134.7 L. Conductivité élevée (0.901), rigidité importante. Légère contamination observée.",3.0,0
-0.8555018549512261,-1.2363360469071443,-0.5560694799263365,0.7531389054223083,-0.9407206531514145,4.639350013539713,Papier,Usine_A,"Collecte de déchets papier à l'Usine A. Masse 12.7 kg. Matériau semi-rigide, sans conductivité électrique. Surface très opaque.",2.0,1
-0.8493011523651983,-1.0230843563714997,-0.5560694799263365,1.4799906071487083,-0.9407206531514145,1.3173413058773145,Plastique,Usine_B,"Déchet plastique collecté depuis l'Usine B. Poids 13.2 kg, volume 5.9 L. Rigidité semi-rigide, non conducteur. Surface indéterminée.",3.0,2
1.629798913853139,1.8113761095328205,-0.5560694799263365,0.5157132516056813,1.0123129457939066,5.6120531022977085,Verre,Collecte_Citoyenne,"Déchets en verre identifiés lors d'une collecte citoyenne. Poids 187.1 kg, volume 389.6 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",1.0,3
-0.8668059318681071,-0.7134374377591961,-0.5560694799263365,0.7531389054223083,-1.2662262529756347,0.5972775271078528,Papier,Collecte_Citoyenne,"Collecte de déchets papier dans un site non renseigné. Masse 11.9 kg. Matériau souple, sans conductivité électrique. Surface très opaque.",1.0,1
-0.7752789076824982,-1.1452720174101456,-0.5560694799263365,0.7531389054223083,-0.9407206531514145,0.918283005172428,Papier,Collecte_Citoyenne,"Feuilles et cartons collectés lors d'une collecte citoyenne. Masse totale 18.4 kg. Matériau léger, souple et opaque. Volume surestimé, vérification recommandée.",1.0,1
-0.756382893135162,-0.8279295138364267,-0.5560694799263365,0.7531389054223083,-0.9407206531514145,0.9845554994139328,Papier,Collecte_Citoyenne,"Lot de papier récupéré via la collecte citoyenne. Poids léger de 19.7 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",1.0,1
-0.7848306244977927,-0.7544954367412325,-0.5560694799263365,0.7531389054223083,-0.9407206531514145,0.8847830257957014,Papier,Usine_B,"Collecte de déchets papier depuis l'Usine B. Masse 17.7 kg. Matériau semi-rigide, sans conductivité électrique. Surface très opaque.",3.0,1
-0.4324745181786772,-0.35503756013691845,-0.5560694799263365,-0.5379602053062575,-0.28970945350297417,4.241147343878727,Plastique,Centre_Tri,"Plastique de tri sélectif au Centre de Tri. Masse 42.4 kg. Matériau rigide, faible conductivité. Traces d'humidité détectées.",0.0,2
1.3438821900717455,1.4476255355735306,-0.5560694799263365,0.6411353406145542,1.0123129457939066,5.010389263093367,Verre,Centre_Tri,"Bris de verre ou contenants au centre de tri municipal. Masse 167.0 kg. Matériau dense, rigidité élevée, transparence partielle. Odeur inhabituelle signalée par l'agent.",0.0,3
-0.48955858712122235,-0.46825663796744155,-0.5560694799263365,-0.7363530896962883,-0.9407206531514145,3.84073448212955,Plastique,Usine_B,"Déchets plastiques divers depuis l'Usine B. Poids estimé 38.4 kg. Opacité légèrement translucide, souplesse variable. Matériau mélangé à d'autres déchets.",3.0,2
-0.44751879459172866,-0.6188431580641435,-0.5560694799263365,-0.8391501891785441,-0.9407206531514145,4.135620147182944,Plastique,Usine_B,"Déchet plastique collecté en provenance de l'Usine B. Poids 41.4 kg, volume 60.6 L. Rigidité semi-rigide, non conducteur. Surface légèrement translucide.",3.0,2
-0.18500109007650883,-0.0977351575029275,1.7335688741894284,0.7531389054223083,1.3378185456181269,17.93110567872152,Métal,Usine_B,"Lot métallique depuis l'Usine B. Poids 59.8 kg, volume 131.1 L. Conducteur, très rigide. Aspect très opaque. Étiquetage absent sur le conteneur.",3.0,0
-0.7988998934208953,-0.542350623466269,-0.5560694799263365,0.7531389054223083,-1.591731852799855,0.8354389939442899,Plastique,Usine_A,"Déchet non catégorisé collecté en provenance de l'Usine A. Poids 16.7 kg, volume 70.9 L. Caractéristiques ambiguës. Nécessite analyse complémentaire.",2.0,2
-0.8441846690240131,-0.8497679913473203,-0.5560694799263365,0.7531389054223083,-0.9407206531514145,0.6766152894606083,Papier,Usine_B,"Feuilles et cartons collectés à l'Usine B. Masse totale 13.5 kg. Matériau léger, souple et opaque. Aucune anomalie signalée.",3.0,1
-0.4324745181786772,-0.35503756013691845,-0.5560694799263365,-0.5379602053062575,-0.28970945350297417,4.241147343878727,Plastique,Centre_Tri,"Déchet plastique collecté au centre de tri municipal. Poids 42.4 kg, volume 96.3 L. Rigidité rigide, non conducteur. Surface semi-opaque.",0.0,2
-0.8792872940070254,-1.0995500312980584,-0.5560694799263365,0.7531389054223083,-1.591731852799855,0.5535026348730127,Papier,Usine_B,"Déchet de type papier identifié à l'Usine B. Volume estimé -4.5 L, poids 11.1 kg. Texture souple, très opaque.",3.0,1
1.609077148189629,1.709977930611969,-0.5560694799263365,0.5535641181672353,1.3378185456181269,5.5684476184375455,Verre,Usine_A,"Verre recyclable provenant de l'Usine A. Poids 185.6 kg, volume 375.8 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",2.0,3
-0.5134794192808197,-0.7844658649600196,-0.5560694799263365,1.4045482805245801,-0.28970945350297417,3.67294320449504,Plastique,Usine_A,"Déchets plastiques divers provenant de l'Usine A. Poids estimé 36.7 kg. Opacité indéterminée, souplesse variable. Traces d'humidité détectées.",2.0,2
0.08553687861501168,0.10863675666395797,2.12831846791374,0.7531389054223083,1.3378185456181269,23.62412393735047,Métal,Centre_Tri,"Déchet métallique détecté au centre de tri municipal. Poids 78.7 kg, volume non mesuré L. Conductivité élevée (0.993), rigidité importante. Étiquetage absent sur le conteneur.",0.0,0
-0.18445242942675127,-0.0269708109318852,1.2662049270411804,0.7531389054223083,1.0123129457939066,17.94265132280234,Métal,Usine_B,"Déchet métallique détecté en provenance de l'Usine B. Poids 59.8 kg, volume 140.7 L. Conductivité élevée (non mesurée), rigidité importante. Conditionnement non conforme au protocole.",3.0,0
-0.5119498296572684,-0.530356979303561,-0.5560694799263365,-0.7910725331160543,-0.7317660487182713,3.683672421416917,Plastique,Centre_Tri,"Déchet plastique collecté au Centre de Tri. Poids 36.8 kg, volume 72.6 L. Rigidité de rigidité non mesurée, non conducteur. Surface légèrement translucide.",0.0,2
1.1858117657234977,1.4292436861321567,-0.5560694799263365,-1.4134367947177926,1.3378185456181269,25.26443055061293,Verre,Collecte_Citoyenne,"Verre recyclable via la collecte citoyenne. Poids 155.9 kg, volume 337.8 L. Rigidité extrêmement rigide, faible conductivité. Surface lisse.",1.0,3
-0.8665532893158138,-0.6489359398074223,-0.5560694799263365,0.7531389054223083,-1.591731852799855,0.5981636003086362,Papier,Usine_A,"Déchet de type papier identifié provenant de l'Usine A. Volume estimé 56.5 L, poids 12.0 kg. Texture souple, très opaque.",2.0,1
-0.24054546554626496,-0.5809938077118806,1.9420291470306288,0.7531389054223083,1.0123129457939066,16.762267362817603,Métal,Collecte_Citoyenne,"Lot métallique issu de la collecte citoyenne. Poids 55.9 kg, volume 65.7 L. Conducteur, très rigide. Aspect très opaque. Légère contamination observée.",1.0,0
-0.8205351142109812,-1.0560004640462626,-0.8938143462472989,0.7531389054223083,-1.591731852799855,0.7595594987400072,Papier,Usine_A,"Lot de papier récupéré à l'Usine A. Poids léger de 15.2 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",2.0,1
-0.2561478600969068,-0.2277222711390057,1.9338598403917182,0.7531389054223083,0.6868073459696864,16.433941111664225,Métal,Collecte_Citoyenne,"Déchet métallique détecté issu de la collecte citoyenne. Poids 54.8 kg, volume 113.5 L. Conductivité élevée (0.921), rigidité importante. Poids anormalement élevé pour cette catégorie.",1.0,0
1.2274923128533195,1.2159388402526714,-0.5560694799263365,-1.4057775471056733,0.6868073459696864,4.765466267874305,Verre,Usine_B,"Déchets en verre identifiés à l'Usine B. Poids 158.8 kg, volume 309.0 L. Non conducteur, très rigide. Nécessite manipulation avec précaution.",3.0,3
-0.16821662972841395,0.027677497544937014,1.8582078387872765,1.1105863712791186,0.36130174614546623,18.284306524004325,Métal,Usine_B,"Lot métallique à l'Usine B. Poids 60.9 kg, volume 148.1 L. Conducteur, très rigide. Aspect indéterminée. Acheminement prioritaire demandé.",3.0,0
-0.4362417866376949,-0.5738491282631709,0.21815422182514255,-0.45029730132829093,-0.28970945350297417,4.214722059686548,Plastique,Centre_Tri,"Emballages plastiques récupérés au Centre de Tri. Masse 42.1 kg, volume 66.7 L. rigide, non conducteur.",0.0,2
-0.8699955292242434,-0.8712553273839914,-0.5560694799263365,0.7531389054223083,-1.2662262529756347,0.5860909050882868,Papier,Collecte_Citoyenne,"Lot de papier récupéré issu de la collecte citoyenne. Poids léger de 11.7 kg, volume petit. Matériau souple, non conducteur, aspect très opaque. Bon état général.",1.0,1
-0.8628609877970331,-0.8131774237122266,-0.5560694799263365,0.7531389054223083,-0.9547853028531783,0.6111133167966448,Papier,Usine_A,"Feuilles et cartons collectés en provenance de l'Usine A. Masse totale 12.2 kg. Matériau léger, souple et opaque. Aucune anomalie signalée.",2.0,1
-0.4362417866376949,-0.5738491282631709,-0.5560694799263365,-0.45029730132829093,-0.7647285482332062,4.214722059686548,Plastique,Centre_Tri,"Déchets plastiques divers depuis le Centre de Tri. Poids estimé 42.1 kg. Opacité semi-opaque, souplesse variable. Volume surestimé, vérification recommandée.",0.0,2
